registro_tipo,origem_fisica,localizacao,nome_arquivo,extensao,tamanho_bytes,periodo_snapshot,disponibilidade,familia_dado,classificacao_dado,linha_principal,linhas_aplicaveis,natureza,entidade_basica,granularidade,campos_chave_esperados,campos_status_esperados,campos_basicos_esperados,dados_pessoais_lgpd,fundamentacao,confianca_classificacao,usa_mcmv_financiada,usa_mcmv_cidades,usa_pro_moradia,usa_classe_media
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/PMCMV_CIDADES_MCID_2026_02_06.csv,PMCMV_CIDADES_MCID_2026_02_06.csv,.csv,25366,2026-02-06,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/PMCMV_CIDADES_MCID_2026_02_06_0000.csv,PMCMV_CIDADES_MCID_2026_02_06_0000.csv,.csv,25366,2026-02-06,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/PMCMV_CIDADES_MCID_2026_02_06.csv,PMCMV_CIDADES_MCID_2026_02_06.csv,.csv,25366,2026-02-06,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/PMCMV_CIDADES_MCID_2026_03_01.csv,PMCMV_CIDADES_MCID_2026_03_01.csv,.csv,26025,2026-03-01,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/PMCMV_CIDADES_MCID_2026_07_01.xlsx,PMCMV_CIDADES_MCID_2026_07_01.xlsx,.xlsx,34688,2026-07-01,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/PMCMV_CIDADES_MCID_2026_08_01.xlsx,PMCMV_CIDADES_MCID_2026_08_01.xlsx,.xlsx,31581,2026-08-01,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sharepoint,raw/sharepoint/Canal FGTS/Arquivados/MCMV_CIDADES_EMENDAS_2024_12_09.xlsx,MCMV_CIDADES_EMENDAS_2024_12_09.xlsx,.xlsx,348456,2024-12-09,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sharepoint,raw/sharepoint/Canal FGTS/Arquivados/MCMV_CIDADES_EMENDAS_2024_12_12.xlsx,MCMV_CIDADES_EMENDAS_2024_12_12.xlsx,.xlsx,353701,2024-12-12,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sharepoint,raw/sharepoint/Canal FGTS/Arquivados/MCMV_CIDADES_EMENDAS_2024_12_19.xlsx,MCMV_CIDADES_EMENDAS_2024_12_19.xlsx,.xlsx,362113,2024-12-19,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sharepoint,raw/sharepoint/Canal FGTS/Arquivados/MCMV_CIDADES_EMENDAS_2024_12_26.xlsx,MCMV_CIDADES_EMENDAS_2024_12_26.xlsx,.xlsx,371487,2024-12-26,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sharepoint,raw/sharepoint/Canal FGTS/Arquivados/MCMV_CIDADES_EMENDAS_2025_01_10.xlsx,MCMV_CIDADES_EMENDAS_2025_01_10.xlsx,.xlsx,387663,2025-01-10,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sharepoint,raw/sharepoint/Canal FGTS/Arquivados/MCMV_CIDADES_EMENDAS_2025_01_17.xlsx,MCMV_CIDADES_EMENDAS_2025_01_17.xlsx,.xlsx,390367,2025-01-17,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sharepoint,raw/sharepoint/Canal FGTS/Arquivados/MCMV_CIDADES_EMENDAS_2025_02_03.xlsx,MCMV_CIDADES_EMENDAS_2025_02_03.xlsx,.xlsx,422589,2025-02-03,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sharepoint,raw/sharepoint/Canal FGTS/Arquivados/MCMV_CIDADES_EMENDAS_2025_02_07.xlsx,MCMV_CIDADES_EMENDAS_2025_02_07.xlsx,.xlsx,430719,2025-02-07,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sharepoint,raw/sharepoint/Canal FGTS/Arquivados/MCMV_CIDADES_EMENDAS_2025_02_14.xlsx,MCMV_CIDADES_EMENDAS_2025_02_14.xlsx,.xlsx,579421,2025-02-14,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sharepoint,raw/sharepoint/Canal FGTS/Arquivados/MCMV_CIDADES_EMENDAS_2025_02_21.xlsx,MCMV_CIDADES_EMENDAS_2025_02_21.xlsx,.xlsx,462325,2025-02-21,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sharepoint,raw/sharepoint/Canal FGTS/Arquivados/MCMV_CIDADES_EMENDAS_2025_02_28.xlsx,MCMV_CIDADES_EMENDAS_2025_02_28.xlsx,.xlsx,472157,2025-02-28,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sharepoint,raw/sharepoint/Canal FGTS/Arquivados/MCMV_CIDADES_EMENDAS_2025_03_10.xlsx,MCMV_CIDADES_EMENDAS_2025_03_10.xlsx,.xlsx,505448,2025-03-10,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sharepoint,raw/sharepoint/Canal FGTS/Arquivados/MCMV_CIDADES_EMENDAS_2025_03_14.xlsx,MCMV_CIDADES_EMENDAS_2025_03_14.xlsx,.xlsx,507253,2025-03-14,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sharepoint,raw/sharepoint/Canal FGTS/Arquivados/MCMV_CIDADES_EMENDAS_2025_03_21.xlsx,MCMV_CIDADES_EMENDAS_2025_03_21.xlsx,.xlsx,517347,2025-03-21,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sharepoint,raw/sharepoint/Canal FGTS/Arquivados/MCMV_CIDADES_EMENDAS_2025_04_04.xlsx,MCMV_CIDADES_EMENDAS_2025_04_04.xlsx,.xlsx,547030,2025-04-04,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sharepoint,raw/sharepoint/Canal FGTS/Arquivados/MCMV_CIDADES_EMENDAS_2025_04_11.xlsx,MCMV_CIDADES_EMENDAS_2025_04_11.xlsx,.xlsx,710355,2025-04-11,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sharepoint,raw/sharepoint/Canal FGTS/Arquivados/MCMV_CIDADES_EMENDAS_2025_04_22.xlsx,MCMV_CIDADES_EMENDAS_2025_04_22.xlsx,.xlsx,564465,2025-04-22,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sharepoint,raw/sharepoint/Canal FGTS/Arquivados/MCMV_CIDADES_EMENDAS_2025_04_25.xlsx,MCMV_CIDADES_EMENDAS_2025_04_25.xlsx,.xlsx,726117,2025-04-25,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
dado,minio_sharepoint,raw/sharepoint/Canal FGTS/Arquivados/MCMV_CIDADES_EMENDAS_2025_05_05.xlsx,MCMV_CIDADES_EMENDAS_2025_05_05.xlsx,.xlsx,730787,2025-05-05,minio,mcmv_cidades,contratos/operações MCMV Cidades,mcmv_cidades,mcmv_cidades,financiada,contrato_operacao_ente_publico,contrato/operação ou agregado municipal por snapshot,número contrato/operação; tomador/ente público; IBGE,programa; subprograma; modalidade; linha; PF/PMCMV/cotista,"contratação; município; ente; valores de financiamento, FGTS, descontos e contrapartidas",predominantemente institucional; revisar colunas adicionais,Nome e dicionário identificam MCMV Cidades/Emendas e contratos com entes públicos.,alta,False,True,False,False
